date,open,high,low,close,volume,amount,turnover_pct,chg_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2020-07-03,9.63689152,9.75532242,9.40341346,9.66396144,5653427,159508658.55,2.394,0.4219,9.747878192,9.535717693999999,9.710351958806799,9.545204539304985,0.1651,0.1681,-0.006,52.48,10.3677,9.5357,8.7037,0.1745
2020-07-06,9.5759842,9.90082324,9.5759842,9.82299722,10638404,307659198.22,4.505,1.6457,9.770210876,9.577845257,9.727681998990366,9.565781774912022,0.1619,0.1669,-0.01,55.25,10.3778,9.5778,8.7778,0.1671
2020-07-07,9.82299722,10.80428182,9.82299722,10.6756997,14633608,447719326.3,6.1969,8.6807,9.90082324,9.66396144,9.87353087606877,9.64799791751113,0.2255,0.1786,0.0938,66.53,10.5434,9.664,8.7845,0.182
2020-07-08,10.68923466,11.20356314,10.39484928,11.02422492,12077604,383009689.72,5.1145,3.2647,10.162047968,9.749570062,10.050560728981267,9.74994065843623,0.3006,0.203,0.1952,69.87,10.7933,9.7496,8.7058,0.2141
2020-07-09,11.0309924,11.20694688,10.7602932,11.05806232,10421432,338533959.57,4.4131,0.3069,10.448989119999998,9.841438603,10.205560973753379,9.846838559292806,0.3587,0.2342,0.2491,70.18,10.9999,9.8414,8.6829,0.2354
2020-07-10,10.9633176,11.6062282,10.79074686,11.504716,12353424,411720444.79,5.2313,4.0392,10.817140032,9.961561373,10.40543097779132,9.969644295641487,0.4358,0.2745,0.3226,74.0,11.2763,9.9616,8.6469,0.264
2020-07-13,11.53178592,12.05964936,11.37951762,11.74834528,12430241,428646668.5,5.2638,2.1177,11.202209644,10.093865607,10.612033178131117,10.101399924112487,0.5106,0.3217,0.3778,75.81,11.5599,10.0939,8.6278,0.2905
2020-07-14,11.50133226,11.50133226,10.7264558,10.81781678,14535094,472731138.96,6.1551,-7.9205,11.230633059999999,10.179643416,10.643692193803252,10.154467839363415,0.4892,0.3552,0.268,58.88,11.6037,10.1796,8.7556,0.2798
2020-07-15,10.82120052,10.9294802,10.37454684,10.38469806,8033152,249755038.67,3.4018,-4.0038,11.102727688,10.247994964,10.603846942448905,10.17152192978094,0.4323,0.3706,0.1234,52.95,11.57,10.248,8.926,0.258
2020-07-16,10.35762814,10.6418623,10.12753382,10.4219192,7392355,228126774.89,3.1304,0.3584,10.975499064000001,10.301288869,10.575858058995227,10.190069875723093,0.3858,0.3737,0.0242,53.38,11.5596,10.3013,9.043,0.2443
2020-07-17,10.50989644,10.63171108,9.9989517,10.14445252,5866831,178084693.79,2.4844,-2.6623,10.703446368,10.33563383,10.509487976072885,10.186690812336197,0.3228,0.3635,-0.0814,49.7,11.5361,10.3356,9.1352,0.2323
2020-07-20,10.15122,10.24934846,9.29851752,9.8297647,12208859,344410003.54,5.1701,-3.1021,10.319730252,10.324467488,10.404915164369363,10.160251841052034,0.2447,0.3397,-0.1901,45.83,11.5393,10.3245,9.1097,0.2353
2020-07-21,9.77562486,9.77562486,9.4913907,9.59628664,5919788,168007113.42,2.5068,-2.3752,10.075424223999999,10.296551632999998,10.280510776004846,10.118476640974107,0.162,0.3042,-0.2843,43.15,11.5507,10.2966,9.0424,0.2436
2020-07-22,9.474472,9.7282525,9.41356468,9.5590655,6687429,189824336.97,2.8319,-0.3879,9.910297712,10.271850331,10.169519195081023,10.077038778679729,0.0925,0.2618,-0.3387,42.72,11.5631,10.2719,8.9806,0.2514
2020-07-23,9.5421468,9.5421468,8.89246872,8.93984108,12652813,339749939.95,5.3581,-6.4779,9.613882088,10.212296507,9.980337946607019,9.99280191211086,-0.0125,0.207,-0.4389,36.27,11.628,10.2123,8.7966,0.2773
2020-07-24,8.8992362,9.09210938,8.65560692,8.65560692,8456291,221131224.92,3.581,-3.1794,9.316112968,10.14614439,9.776533173282862,9.89375043121376,-0.1172,0.1421,-0.5187,33.74,11.7147,10.1461,8.5776,0.3092
2020-07-27,8.62176952,8.95675978,8.42889634,8.9499923,5094299,131280982.3,2.1573,3.4011,9.140158488,10.108077315,9.649373038931653,9.823842421494223,-0.1745,0.0788,-0.5066,38.51,11.7521,10.1081,8.464,0.3253
2020-07-28,9.13948174,9.29851752,8.797724,8.92630612,6751356,179819102.05,2.859,-0.2647,9.006162384000001,10.053260727,9.53813197448063,9.75735825101317,-0.2192,0.0192,-0.4769,38.27,11.7763,10.0533,8.3303,0.3428
2020-07-29,8.92968986,9.1022606,8.80110774,9.05827198,6035718,160777399.02,2.5559,1.4784,8.906003680000001,10.020269262000001,9.464307359945149,9.70557408278997,-0.2413,-0.0329,-0.4168,40.49,11.7922,10.0203,8.2483,0.3537
2020-07-30,9.05827198,9.22407524,8.95675978,8.966911,5509919,147884011.73,2.3333,-1.0086,8.911417664,9.987446983999998,9.387784843030511,9.650858298879601,-0.2631,-0.0789,-0.3683,39.43,11.8112,9.9874,8.1637,0.3652
2020-07-31,8.966911,9.12933052,8.8992362,9.06165572,4883605,130373899.12,2.068,1.0566,8.992627424,9.957331698,9.337611131795047,9.607213663407038,-0.2696,-0.1171,-0.3051,41.14,11.8209,9.9573,8.0938,0.3743
2020-08-03,9.2037728,9.8636021,9.2037728,9.812846,11546938,327924897.87,4.8898,8.2898,9.165198164,9.956824137,9.410724188441963,9.62244568833985,-0.2117,-0.136,-0.1515,52.58,11.8205,9.9568,8.0931,0.3744
2020-08-04,10.01248666,10.01248666,9.54553054,9.71810128,10520709,303103164.43,4.4552,-0.9655,9.323557196,9.908944216,9.458012971758585,9.629531287722084,-0.1715,-0.1431,-0.0568,51.23,11.7453,9.9089,8.0726,0.3706
2020-08-05,9.77224112,9.77224112,9.5759842,9.70456632,5478460,156771143.14,2.3199,-0.1393,9.452816064,9.842961286000001,9.495944256103417,9.63508943826119,-0.1391,-0.1423,0.0063,51.03,11.6077,9.843,8.0782,0.3586
2020-08-06,9.70456632,9.73501998,9.22745898,9.40341346,9490618,264503766.56,4.019,-3.1032,9.540116556,9.760228843,9.481708749010584,9.617928254686287,-0.1362,-0.1411,0.0097,46.63,11.4426,9.7602,8.0778,0.3447
2020-08-07,9.31543622,9.3729598,8.8653988,9.04812076,7272053,194950956.94,3.0795,-3.7783,9.537409564,9.637399081,9.415002904547418,9.575720292116934,-0.1607,-0.145,-0.0314,42.02,11.1417,9.6374,8.1331,0.3122
2020-08-10,9.02781832,9.21054028,8.94322482,9.09887686,4508084,120929304.42,1.909,0.561,9.394615736,9.504925660000001,9.366368128463199,9.540398556404568,-0.174,-0.1508,-0.0464,42.89,10.6709,9.5049,8.339,0.2453
2020-08-11,9.0684232,9.15978418,8.8146427,8.8315614,4508033,119761485.35,1.909,-2.9379,9.21730776,9.405612891,9.284090170238091,9.487892100374602,-0.2038,-0.1614,-0.0848,39.53,10.4381,9.4056,8.3732,0.2195
2020-08-12,8.8315614,8.8315614,8.47288496,8.65899066,4545448,115499462.78,1.9248,-1.954,9.008192628,9.319327521000002,9.187921014816846,9.426491993680187,-0.2386,-0.1768,-0.1235,37.49,10.297,9.3193,8.3416,0.2098
2020-08-13,8.65560692,9.0515045,8.65560692,8.84509636,4557365,119231872.86,1.9299,2.1493,8.896529208,9.240486379,9.135178760229639,9.383425650444618,-0.2482,-0.1911,-0.1142,41.02,10.0966,9.2405,8.3844,0.1853
2020-08-14,8.80110774,8.96352726,8.7300492,8.89585246,3125284,81703500.22,1.3235,0.5738,8.866075548000001,9.178056376,9.09835932942508,9.34730911781909,-0.2489,-0.2027,-0.0925,41.99,9.9381,9.1781,8.418,0.1656
2020-08-17,8.9161549,9.4237159,8.8992362,9.30190126,10376351,284060736.65,4.394,4.5645,8.906680428,9.151663204,9.12967347259045,9.343945572795453,-0.2143,-0.205,-0.0185,49.15,9.8538,9.1517,8.4496,0.1534
2020-08-18,9.2714476,9.30190126,9.05488824,9.13948174,6664048,179994244.79,2.822,-1.7461,8.968264496,9.128822959,9.131182436807304,9.328800103699493,-0.1976,-0.2035,0.0118,46.67,9.8007,9.1288,8.457,0.1472
2020-08-19,9.1699354,9.1868541,8.8315614,8.86201506,4102706,108635191.95,1.7374,-3.0359,9.008869376000002,9.093970437,9.089772071144642,9.294223433795826,-0.2045,-0.2037,-0.0015,42.7,9.7449,9.094,8.443,0.1432
2020-08-20,8.7808053,8.92630612,8.73343294,8.84509636,2130932,55738887.3,0.9024,-0.1909,9.008869376000002,9.089233201,9.052129654045466,9.260954761662802,-0.2088,-0.2047,-0.0082,42.46,9.7459,9.0892,8.4325,0.1445
2020-08-21,8.86878254,8.96352726,8.68267684,8.69959554,4277196,111264813.42,1.8113,-1.645,8.969617992,9.091432632,8.99789363650001,9.219372597095187,-0.2215,-0.2081,-0.0268,40.39,9.7426,9.0914,8.4403,0.1432
2020-08-24,8.74358416,8.74358416,8.5608622,8.70297928,4309523,110078717.92,1.8249,0.0389,8.849833596,9.079081980999998,8.95252219703847,9.181121240273322,-0.2286,-0.2122,-0.0328,40.46,9.7496,9.0791,8.4086,0.1477
2020-08-25,8.70636302,8.80787522,8.628537,8.70297928,3804490,97965161.92,1.6111,0.0,8.762533104,9.067915639,8.914130979032551,9.145703317290113,-0.2316,-0.2161,-0.031,40.46,9.7554,9.0679,8.3804,0.1516
2020-08-26,8.63192074,8.72328172,8.45935,8.51348984,3380798,85523540.64,1.4317,-2.1773,8.69282806,9.040676531999999,8.852493880719852,9.098872689342697,-0.2464,-0.2221,-0.0485,37.49,9.7695,9.0407,8.3118,0.1612
2020-08-27,8.48980366,8.55747846,8.33415162,8.4931874,3991957,99499833.35,1.6905,-0.2385,8.622446268,9.016990351999999,8.797215960609105,9.054007112354348,-0.2568,-0.2291,-0.0555,37.17,9.7837,9.017,8.2503,0.1701
2020-08-28,8.4931874,8.6116183,8.46273374,8.58116464,2986071,75390459.78,1.2645,1.0359,8.598760088,8.992965798,8.76397729590001,9.018981744031805,-0.255,-0.2342,-0.0415,39.54,9.7823,8.993,8.2036,0.1755
2020-08-31,8.58454838,8.797724,8.56762968,8.58454838,3875281,99431114.45,1.6411,0.0394,8.575073907999998,8.931550917,8.736372847300009,8.986801494844265,-0.2504,-0.2375,-0.0259,39.64,9.6435,8.9316,8.2196,0.1594
2020-09-01,8.55071098,8.78418904,8.49995488,8.72328172,4560234,116859278.45,1.9311,1.6161,8.579134396,8.881809938999998,8.734358827715392,8.967281511522467,-0.2329,-0.2366,0.0073,43.54,9.4998,8.8818,8.2638,0.1392
2020-09-02,8.7300492,8.7300492,8.5608622,8.6623744,3579047,91389491.57,1.5156,-0.6982,8.608911308,8.829700342999999,8.723284300374562,8.94469579955784,-0.2214,-0.2335,0.0243,42.25,9.325,8.8297,8.3344,0.1122
2020-09-03,8.63530448,8.68944432,8.46950122,8.4931874,2655448,67086506.49,1.1245,-1.9531,8.608911308,8.78418904,8.687884777240015,8.911250732923925,-0.2234,-0.2315,0.0163,38.81,9.2245,8.7842,8.3439,0.1002
2020-09-04,8.36122154,8.5101061,8.3070817,8.4931874,2213150,55166834.0,0.9372,0.0,8.591315859999998,8.756442372,8.657931334587705,8.880283078633264,-0.2224,-0.2297,0.0146,38.81,9.1967,8.7564,8.3162,0.1006
2020-09-07,8.4931874,8.53040854,7.88749794,7.99577762,6017050,145604651.0,2.548,-5.8566,8.473561708,8.701287409999999,8.556061532343442,8.814764155771542,-0.2587,-0.2355,-0.0464,30.38,9.2247,8.7013,8.1779,0.1203
2020-09-08,7.99577762,8.13112722,7.81305566,8.12774348,5182602,121845856.58,2.1947,1.6504,8.35445406,8.666096514,8.490166447367528,8.76387373534402,-0.2737,-0.2431,-0.0612,34.45,9.2417,8.6661,8.0905,0.1328
2020-09-09,8.0533012,8.27662804,7.97547518,8.06006868,3232297,77382884.88,1.3688,-0.8326,8.233992916,8.636150415,8.423997560080217,8.71174002754076,-0.2877,-0.252,-0.0714,33.37,9.2696,8.6362,8.0027,0.1467
2020-09-10,8.0871386,8.14804592,7.53220524,7.63710118,3862430,89536861.56,1.6356,-5.2477,8.062775671999999,8.575750656,8.302936578529414,8.632137149945148,-0.3292,-0.2675,-0.1234,27.57,9.3357,8.5758,7.8158,0.1772
2020-09-11,7.5457402,7.68785728,7.50175158,7.6641711,2471200,55586317.36,1.0465,0.3545,7.896972412000001,8.514166587999998,8.204664966447965,8.560435961060321,-0.3558,-0.2851,-0.1413,28.43,9.3556,8.5142,7.6727,0.1977
2020-09-14,7.69124102,7.8164394,7.58634508,7.6810898,2756650,62697779.04,1.1674,0.2208,7.834034848,8.433126015,8.124114940840585,8.495299208389186,-0.3712,-0.3023,-0.1377,28.99,9.2677,8.4331,7.5986,0.1979
2020-09-15,7.68447354,7.77245078,7.613415,7.70815972,1868250,42406580.5,0.7911,0.3524,7.750118096,8.361559913999999,8.060121829942034,8.436992579619616,-0.3769,-0.3173,-0.1192,29.95,9.187,8.3616,7.5361,0.1974
2020-09-16,7.70815972,7.8333581,7.57619386,7.65063614,3062400,69468606.5,1.2968,-0.7463,7.668231588,8.300990968,7.997124031489413,8.378743954462609,-0.3816,-0.3301,-0.103,29.05,9.1481,8.301,7.4539,0.2041
2020-09-17,7.6810898,7.8333581,7.52205402,7.71154346,4012173,90952267.75,1.699,0.7961,7.683120043999999,8.244313323,7.95318855895258,8.329321695613526,-0.3761,-0.3393,-0.0736,31.39,9.0899,8.2443,7.3987,0.2051
2020-09-18,7.70815972,7.75553208,7.61679874,7.73861338,3118694,70858120.92,1.3207,0.351,7.6980085,8.196264215000001,7.920176992959876,8.285565524086598,-0.3654,-0.3445,-0.0417,32.45,9.0421,8.1963,7.3504,0.2064
2020-09-21,7.81982314,7.98901014,7.71831094,7.73861338,4601877,106270871.08,1.9487,0.0,7.7095132159999995,8.14804592,7.892244129427587,8.245050550450554,-0.3528,-0.3462,-0.0132,32.45,8.9828,8.148,7.3133,0.2049
2020-09-22,7.6641711,7.6810898,7.36978572,7.4273093,5240517,116114415.6,2.2192,-4.0227,7.653343132000001,8.084262421,7.820715694131034,8.184477124491254,-0.3638,-0.3497,-0.0281,26.89,8.9344,8.0843,7.2341,0.2103
2020-09-23,7.44084426,7.49160036,7.36301824,7.45776296,3127616,68594013.8,1.3244,0.41,7.614768496000001,8.031476077,7.764876811957029,8.13064644564005,-0.3658,-0.3529,-0.0257,28.19,8.8994,8.0315,7.1636,0.2161
2020-09-24,7.43746052,7.43746052,7.14984262,7.16337758,3412961,72955248.03,1.4453,-3.9474,7.505135319999999,7.964985586,7.672338468579024,8.058996900037084,-0.3867,-0.3597,-0.054,23.79,8.8835,7.965,7.0465,0.2306
2020-09-25,7.17014506,7.2412036,7.04156294,7.10923774,3275130,69038691.58,1.3869,-0.7558,7.379260191999999,7.891389241000001,7.585707587259175,7.988644369663966,-0.4029,-0.3683,-0.0692,23.08,8.8361,7.8914,6.9466,0.2394
2020-09-28,7.105854,7.1735288,6.93328326,6.94005074,2224468,46302988.28,0.942,-2.3798,7.219547663999999,7.809164359,7.486375764603918,7.910970767466635,-0.4246,-0.3796,-0.09,20.97,8.7841,7.8092,6.8343,0.2497
2020-09-29,7.01449302,7.275041,6.95696944,7.1396914,3456082,73061689.6,1.4635,2.8766,7.1620240840000005,7.7299848429999996,7.433039708511007,7.853838962469106,-0.4208,-0.3878,-0.066,29.2,8.6508,7.73,6.8092,0.2382
2020-09-30,7.22090116,7.26827352,7.09231904,7.2073662,2888426,61458330.9,1.2232,0.9479,7.1119447319999995,7.657234433000001,7.398320707201622,7.805952091175098,-0.4076,-0.3918,-0.0317,31.8,8.4983,7.6572,6.8161,0.2197
2020-10-09,7.26827352,7.46791418,7.26827352,7.43746052,3407686,74589396.52,1.443,3.1925,7.166761320000001,7.604448089,7.404342216862911,7.778656419236202,-0.3743,-0.3883,0.0279,39.87,8.3569,7.6044,6.852,0.1979
2020-10-12,7.50513532,7.6472524,7.444228,7.613415,3533397,79244957.0,1.4963,2.3658,7.267596772,7.5604594689999995,7.436507260422463,7.766416314107595,-0.3299,-0.3766,0.0934,45.21,8.1933,7.5605,6.9276,0.1674
2020-10-13,7.6810898,7.70139224,7.51528654,7.66755484,2836800,63934400.5,1.2013,0.7111,7.413097592,7.54404833,7.47205304189593,7.759093241951477,-0.287,-0.3587,0.1433,46.77,8.1472,7.544,6.9409,0.1599
2020-10-14,7.6810898,7.8671955,7.6303337,7.8333581,4938750,113549831.5,2.0914,2.1624,7.551830932,7.529329061,7.5276384354504025,7.764594342547664,-0.237,-0.3343,0.1948,51.36,8.0875,7.5293,6.9712,0.1483
2020-10-15,7.87734672,7.8841142,7.66078736,7.6641711,3108891,71108143.06,1.3165,-2.1598,7.643191912000001,7.509534182,7.548643460765725,7.757155583840429,-0.2085,-0.3092,0.2013,46.92,8.0168,7.5095,7.0023,0.1351
2020-10-16,7.64048492,7.76229956,7.58634508,7.62018248,2445260,55259146.02,1.0355,-0.574,7.679736304,7.508688247,7.559649463724845,7.747009428000398,-0.1874,-0.2848,0.1949,45.81,8.0151,7.5087,7.0023,0.1349
2020-10-19,7.60664752,7.7149272,7.54912394,7.56604264,1855150,41862455.0,0.7856,-0.7105,7.670261832,7.503781824000001,7.560633029305637,7.73360448074111,-0.173,-0.2624,0.179,44.41,8.006,7.5038,7.0016,0.1339
2020-10-20,7.55589142,7.77245078,7.51867028,7.73522964,2741768,62159709.26,1.161,2.2361,7.683796792,7.506488816000001,7.587494046335539,7.733724862908435,-0.1462,-0.2392,0.1859,49.57,8.013,7.5065,6.9999,0.135
2020-10-21,7.73522964,7.86042802,7.69124102,7.73522964,2759017,63336099.39,1.1684,0.0,7.6641711,7.507842312000001,7.610222599206995,7.733836327878181,-0.1236,-0.2161,0.1849,49.57,8.0167,7.5078,6.999,0.1356
2020-10-22,7.7318459,7.7318459,7.53220524,7.62356622,2170853,48867784.01,0.9193,-1.4436,7.656050124000001,7.506488815999999,7.612275463944381,7.7256681717390565,-0.1134,-0.1955,0.1643,46.28,8.0139,7.5065,6.999,0.1352
2020-10-23,7.61003126,7.68785728,7.4273093,7.47129792,1813768,40494906.68,0.7681,-1.9973,7.626273211999999,7.494476539,7.590586611029861,7.706825930869496,-0.1162,-0.1797,0.1269,42.18,7.9932,7.4945,6.9957,0.1331
2020-10-26,7.46791418,7.5795776,7.3257971,7.48821662,1431500,31567614.5,0.6062,0.2264,7.6107080080000005,7.481956701,7.574837381640652,7.690632648582867,-0.1158,-0.1669,0.1022,42.79,7.968,7.482,6.9959,0.1299
2020-10-27,7.4949841,7.4949841,6.9705044,7.0043418,7171067,151304633.91,3.0367,-6.4618,7.46453044,7.445243122000001,7.487068830619013,7.639796289428581,-0.1527,-0.1641,0.0227,32.33,7.9584,7.4452,6.9321,0.1378
2020-10-28,7.01110928,7.0550979,6.66935154,6.8013174,5068159,101830518.91,2.1462,-2.8986,7.277747992,7.413943526999999,7.3815686105237805,7.577686742063501,-0.1961,-0.1705,-0.0513,29.11,7.9989,7.4139,6.8289,0.1578
2020-10-29,6.70995642,6.79116618,6.5306182,6.62536292,4270503,84128734.01,1.8084,-2.5871,7.078107332,7.3723235250000005,7.265229273520122,7.507144236725464,-0.2419,-0.1848,-0.1143,26.64,8.05,7.3723,6.6946,0.1839
2020-10-30,6.7167239,6.77424748,6.4798621,6.50354828,3802380,74324173.91,1.6102,-1.8386,6.884557404000001,7.339332059999999,7.148047582209333,7.4328037954865405,-0.2848,-0.2048,-0.16,25.05,8.1121,7.3393,6.5666,0.2106
2020-11-02,6.5306182,6.62874666,6.45955966,6.50354828,2937422,56554926.88,1.2439,0.0,6.687623736000001,7.309047587,7.048893843407898,7.363970053598649,-0.3151,-0.2268,-0.1765,25.05,8.1591,7.309,6.459,0.2326
2020-11-03,6.5136995,6.6828865,6.4629434,6.6659678,2959403,57774389.41,1.2532,2.4974,6.619948936,7.295343439999999,6.989982144422068,7.312266182961713,-0.3223,-0.2459,-0.1527,31.37,8.177,7.2953,6.4137,0.2417
2020-11-04,6.6998052,6.75732878,6.57122308,6.6490491,2396955,47124797.36,1.015,-0.2538,6.589495275999999,7.2708113249999995,6.937530906818672,7.263138991631215,-0.3256,-0.2619,-0.1275,31.08,8.1947,7.2708,6.3469,0.2541
2020-11-05,6.69303772,7.1396914,6.6490491,7.08555156,6811942,139529233.65,2.8846,6.5649,6.681533003999999,7.264720593,6.960303315000416,7.24998436706594,-0.2897,-0.2674,-0.0445,45.32,8.1918,7.2647,6.3376,0.2552
2020-11-06,7.08555156,7.11600522,6.89267838,7.0720166,4006488,83138532.55,1.6966,-0.191,6.795226668000001,7.246448397,6.977489974231121,7.2368015695055,-0.2593,-0.2658,0.013,45.01,8.1736,7.2464,6.3193,0.2559
2020-11-09,7.0720166,7.444228,7.02802798,7.44084426,6341476,136504554.91,2.6854,5.2153,6.982685864,7.237819859999999,7.048775248964795,7.251915842875463,-0.2031,-0.2533,0.1003,54.21,8.1543,7.2378,6.3213,0.2533
2020-11-10,7.5964963,7.613415,7.3088784,7.34609954,7386464,162458489.99,3.1279,-1.2733,7.118712212,7.2217470950000004,7.094517447585596,7.258892413032836,-0.1644,-0.2355,0.1422,51.81,8.1186,7.2217,6.3249,0.2484
2020-11-11,7.28519222,7.39685564,7.0720166,7.10247026,4262940,90923152.79,1.8052,-3.3164,7.209396444000001,7.185202703,7.095740957187812,7.247305586882256,-0.1516,-0.2187,0.1343,46.16,8.0379,7.1852,6.3325,0.2373
2020-11-12,7.105854,7.16676132,6.95020196,7.01449302,2709700,56404874.24,1.1475,-1.2387,7.195184736,7.1527187990000005,7.083241274543533,7.230060211557644,-0.1468,-0.2043,0.115,44.28,7.979,7.1527,6.3264,0.231
2020-11-13,7.05171416,7.0889353,6.86222472,6.91298082,2661820,54562379.73,1.1272,-1.4472,7.16337758,7.117358716,7.057047358459913,7.2065728492200405,-0.1495,-0.1934,0.0877,42.14,7.9208,7.1174,6.3139,0.2258
2020-11-16,6.9028296,6.98065562,6.85545724,6.91636456,1855717,37884831.85,0.7858,0.0489,7.058481639999999,7.084874812,7.035403851004542,7.1850759389074454,-0.1497,-0.1846,0.0699,42.24,7.8654,7.0849,6.3044,0.2203
2020-11-17,6.9705044,6.9705044,6.65243284,6.77086374,2831735,56397614.75,1.1991,-2.1037,6.943434479999999,7.036656517,6.994705372388459,7.154393553803191,-0.1597,-0.1796,0.0399,39.12,7.7681,7.0367,6.3052,0.2079
2020-11-18,6.7336426,6.84868976,6.68627024,6.70318894,1868288,37202264.67,0.7912,-0.9995,6.8635782160000005,6.985054482,6.949856690482543,7.120970989817769,-0.1711,-0.1779,0.0136,37.72,7.6551,6.9851,6.315,0.1919
2020-11-19,6.6998052,6.78101496,6.56783934,6.76071252,2175456,43072288.73,0.9212,0.8582,6.8128221159999995,6.941911797,6.920757587331382,7.0942851772386755,-0.1735,-0.1771,0.0071,39.69,7.5502,6.9419,6.3336,0.1753
2020-11-20,6.7336426,6.75732878,6.66935154,6.73025886,1662200,33006543.5,0.7039,-0.4505,6.776277724000001,6.904859843999999,6.891450090818862,7.0673202648506255,-0.1759,-0.1768,0.0019,38.99,7.4683,6.9049,6.3414,0.1632
2020-11-23,6.70657268,6.7336426,6.60167674,6.65243284,2202940,43356638.35,0.9329,-1.1564,6.7234913800000005,6.863070655,6.854678206077499,7.036587863009839,-0.1819,-0.1778,-0.0081,37.17,7.3682,6.8631,6.3579,0.1472
2020-11-24,6.68627024,6.85884098,6.65920032,6.70657268,3396725,67753270.92,1.4384,0.8138,6.710633167999999,6.848182199,6.831892740527114,7.012142293897998,-0.1802,-0.1783,-0.0039,39.29,7.3533,6.8482,6.343,0.1475
2020-11-25,6.70318894,6.77763122,6.66935154,6.67611902,2911392,57814326.46,1.2329,-0.4541,6.705219184000001,6.84192228,6.807927552753712,6.987251681016665,-0.1793,-0.1785,-0.0016,38.5,7.3523,6.8419,6.3315,0.1492
2020-11-26,6.82838732,7.06186538,6.73025886,7.05171416,7127403,145147968.51,3.0182,5.626,6.7634195120000005,6.8632398420000005,6.845433184637757,6.992026679459874,-0.1466,-0.1721,0.0511,51.42,7.3713,6.8632,6.3552,0.1481
2020-11-27,6.97727188,7.03141172,6.8351548,6.88252716,4510584,92188542.81,1.9101,-2.3992,6.7938731720000005,6.882188786,6.851139950078102,6.983915603944328,-0.1328,-0.1643,0.063,46.66,7.3627,6.8822,6.4017,0.1396
2020-11-30,6.88252716,6.9028296,6.6998052,6.70995642,3190866,63661778.51,1.3512,-2.5074,6.805377888,6.8925091929999995,6.829419406989164,6.963622331059564,-0.1342,-0.1583,0.0481,42.36,7.3483,6.8925,6.4367,0.1323
2020-12-01,6.7167239,6.82161984,6.7167239,6.77763122,1952309,39066896.79,0.8267,1.0086,6.819589596,6.898092364,6.821451993606216,6.949845211721819,-0.1284,-0.1523,0.0478,44.52,7.3453,6.8981,6.4509,0.1297
