date,股票代码,open,close,high,low,volume,amount,amplitude_pct,chg_pct,chg_amt,turnover_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2024-08-01,002837,18.27,18.26,18.95,18.16,251504,610565884.68,4.43,2.41,0.43,3.92,17.43,17.362000000000002,17.47488594927544,17.363052776872106,0.1118,0.0582,0.1073,58.18,19.2057,17.362,15.5183,0.2124
2024-08-02,002837,18.05,17.72,18.3,17.62,132316,310856851.92,3.72,-2.96,-0.54,2.06,17.509999999999998,17.476999999999997,17.512595803233065,17.389493311918617,0.1231,0.0712,0.1039,52.97,19.0949,17.477,15.8591,0.1851
2024-08-05,002837,17.55,16.1,17.63,16.08,246976,541291091.17,8.75,-9.14,-1.62,3.84,17.318,17.5145,17.29527337196644,17.293975288813535,0.0013,0.0572,-0.1118,41.08,18.9589,17.5145,16.0701,0.1649
2024-08-06,002837,16.5,16.35,16.84,16.22,111212,239881971.78,3.85,1.55,0.25,1.73,17.252000000000002,17.504,17.14984669935622,17.224051193345865,-0.0742,0.0309,-0.2102,43.2,18.9787,17.504,16.0293,0.1685
2024-08-07,002837,16.37,16.37,16.6,16.15,82079,176762271.02,2.75,0.12,0.02,1.28,16.96,17.4905,17.029870284070647,17.160788141986913,-0.1309,-0.0014,-0.2589,43.37,19.0011,17.4905,15.9799,0.1727
2024-08-08,002837,16.18,15.98,16.36,15.79,108605,228725036.74,3.48,-2.38,-0.39,1.69,16.504,17.439,16.86835177882901,17.073322353691587,-0.205,-0.0422,-0.3256,40.73,19.0765,17.439,15.8015,0.1878
2024-08-09,002837,16.19,16.25,16.6,16.17,86338,185163707.69,2.69,1.69,0.27,1.34,16.21,17.3155,16.773220735932238,17.012335512677396,-0.2391,-0.0815,-0.3151,43.31,18.9202,17.3155,15.7108,0.1853
2024-08-12,002837,16.45,16.55,16.85,16.24,137881,300261175.3,3.75,1.85,0.3,2.15,16.300000000000004,17.2215,16.738879084250357,16.978088437664255,-0.2392,-0.1131,-0.2523,46.11,18.7734,17.2215,15.6696,0.1802
2024-08-13,002837,16.75,16.48,16.83,16.05,148351,318828662.93,4.71,-0.42,-0.07,2.31,16.326,17.116500000000002,16.699051532827227,16.941192997837273,-0.2421,-0.1389,-0.2065,45.54,18.5675,17.1165,15.6655,0.1695
2024-08-14,002837,16.58,16.12,16.61,16.02,109994,233671549.7,3.58,-2.18,-0.36,1.71,16.276,17.007,16.60996668162304,16.880363886886364,-0.2704,-0.1652,-0.2104,42.65,18.4109,17.007,15.6031,0.1651
2024-08-15,002837,16.01,16.33,16.54,15.98,119269,255052009.76,3.47,1.3,0.21,1.86,16.346,16.9295,16.566894884450264,16.839596191561448,-0.2727,-0.1867,-0.172,44.85,18.3029,16.9295,15.5561,0.1622
2024-08-16,002837,16.51,16.31,16.82,16.25,112543,243508453.07,3.49,-0.12,-0.02,1.75,16.357999999999997,16.851000000000003,16.52737259453484,16.80036684403838,-0.273,-0.204,-0.1381,44.67,18.1768,16.851,15.5252,0.1574
2024-08-19,002837,16.14,15.96,16.3,15.91,100777,212361890.05,2.39,-2.15,-0.35,1.57,16.24,16.759,16.44008450306794,16.738117448183687,-0.298,-0.2228,-0.1505,41.6,18.0638,16.759,15.4542,0.1557
2024-08-20,002837,15.92,15.62,16.0,15.52,85200,175057389.55,3.01,-2.13,-0.34,1.33,16.068,16.69,16.313917656442104,16.655293933503412,-0.3414,-0.2465,-0.1898,38.8,18.0797,16.69,15.3003,0.1665
2024-08-21,002837,15.54,15.85,16.12,15.46,95676,199162313.41,4.23,1.47,0.23,1.49,16.014,16.6115,16.242545709297165,16.595642531021678,-0.3531,-0.2678,-0.1706,41.66,18.0048,16.6115,15.2182,0.1678
2024-08-22,002837,15.84,15.87,16.05,15.73,71616,149172554.04,2.02,0.13,0.02,1.11,15.922,16.5505,16.185230984789907,16.541891232427478,-0.3567,-0.2856,-0.1422,41.91,17.9613,16.5505,15.1397,0.1705
2024-08-23,002837,15.74,15.98,16.05,15.65,66330,138201669.77,2.52,0.69,0.11,1.03,15.856,16.4835,16.15365698712992,16.50026965965507,-0.3466,-0.2978,-0.0976,43.37,17.8688,16.4835,15.0982,0.1681
2024-08-26,002837,15.98,15.96,16.2,15.82,76325,160062467.47,2.38,-0.13,-0.02,1.19,15.856,16.4285,16.12386360449455,16.460249684865808,-0.3364,-0.3055,-0.0618,43.16,17.8052,16.4285,15.0518,0.1676
2024-08-27,002837,15.85,15.72,15.92,15.68,66579,137903959.28,1.5,-1.5,-0.24,1.04,15.876,16.3805,16.06173074226462,16.40541637487575,-0.3437,-0.3131,-0.0611,40.59,17.7855,16.3805,14.9755,0.1715
2024-08-28,002837,15.63,15.83,15.94,15.62,53390,110691629.44,2.04,0.7,0.11,0.83,15.872,16.2805,16.026079858839292,16.36279293969977,-0.3367,-0.3179,-0.0377,42.29,17.5352,16.2805,15.0258,0.1541
2024-08-29,002837,15.7,16.04,16.12,15.38,100702,209431440.43,4.67,1.33,0.21,1.57,15.906,16.1695,16.028221419017864,16.338882351573858,-0.3107,-0.3164,0.0115,45.48,17.0372,16.1695,15.3018,0.1073
2024-08-30,002837,16.06,16.58,17.08,16.0,149992,327546446.98,6.73,3.37,0.54,2.33,16.026,16.1125,16.113110431476656,16.356742918123942,-0.2436,-0.3019,0.1165,52.74,16.6536,16.1125,15.5714,0.0672
2024-09-02,002837,16.62,16.63,17.0,16.48,157638,347057016.2,3.14,0.3,0.05,2.45,16.16,16.139,16.19263190355717,16.376984183448094,-0.1844,-0.2784,0.188,53.36,16.7251,16.139,15.5529,0.0726
2024-09-03,002837,16.54,16.85,17.15,16.47,132344,293096283.49,4.09,1.32,0.22,2.06,16.386,16.163999999999998,16.293765456856068,16.412022392081568,-0.1183,-0.2463,0.2562,56.08,16.8222,16.164,15.5058,0.0814
2024-09-04,002837,16.62,16.0,16.64,15.78,164738,346984427.87,5.1,-5.04,-0.85,2.56,16.419999999999998,16.1455,16.248570771185904,16.38150221489034,-0.1329,-0.2237,0.1815,45.12,16.8003,16.1455,15.4907,0.0811
2024-09-05,002837,15.85,15.91,16.22,15.82,102381,214490355.84,2.5,-0.56,-0.09,1.59,16.394,16.142000000000003,16.196482960234228,16.346576124898462,-0.1501,-0.2089,0.1177,44.13,16.801,16.142,15.483,0.0817
2024-09-06,002837,15.91,15.42,15.97,15.39,96845,198173303.6,3.65,-3.08,-0.49,1.51,16.162,16.1005,16.077024043275117,16.277940856387463,-0.2009,-0.2073,0.0128,39.13,16.8281,16.1005,15.3729,0.0904
2024-09-09,002837,15.15,14.85,15.35,14.66,132525,258678733.09,4.47,-3.7,-0.57,2.06,15.806000000000001,16.0155,15.888251113540484,16.172167459618024,-0.2839,-0.2227,-0.1225,34.26,16.8946,16.0155,15.1364,0.1098
2024-09-10,002837,14.92,15.29,15.42,14.7,97727,193440101.96,4.85,2.96,0.44,1.52,15.494,15.956,15.796212480688101,16.10682172186854,-0.3106,-0.2402,-0.1407,40.42,16.862,15.956,15.05,0.1136
2024-09-11,002837,15.27,15.56,15.62,15.09,74798,151494348.84,3.47,1.77,0.27,1.16,15.406,15.928,15.759872099043777,16.066316409137535,-0.3064,-0.2535,-0.1059,43.9,16.8465,15.928,15.0095,0.1153
2024-09-12,002837,15.71,15.38,15.98,15.32,74030,152212086.67,4.24,-1.16,-0.18,1.15,15.3,15.880500000000001,15.701430237652428,16.01547815660883,-0.314,-0.2656,-0.0969,42.13,16.8091,15.8805,14.9519,0.1169
2024-09-13,002837,15.33,15.35,15.58,15.24,53612,108597874.36,2.21,-0.2,-0.03,0.83,15.285999999999998,15.8325,15.647364047244363,15.96618347834151,-0.3188,-0.2762,-0.0852,41.83,16.7666,15.8325,14.8984,0.118
2024-09-18,002837,15.38,16.05,16.08,15.32,129216,268612571.46,4.95,4.56,0.7,2.01,15.526,15.837,15.709308039976,15.972392109575472,-0.2631,-0.2736,0.0211,50.7,16.7744,15.837,14.8996,0.1184
2024-09-19,002837,16.12,16.12,16.58,15.96,120760,257646292.66,3.86,0.44,0.07,1.88,15.691999999999998,15.862,15.77249141844123,15.983326027384695,-0.2108,-0.2611,0.1004,51.5,16.8015,15.862,14.9225,0.1185
2024-09-20,002837,16.27,15.95,16.28,15.85,59363,124609613.59,2.67,-1.05,-0.17,0.92,15.77,15.866999999999999,15.799800430988734,15.980857432763607,-0.1811,-0.2451,0.128,49.41,16.8073,15.867,14.9267,0.1185
2024-09-23,002837,15.95,15.85,16.22,15.75,63220,132302494.46,2.95,-0.63,-0.1,0.98,15.863999999999999,15.866,15.807523441605852,15.971164289595933,-0.1636,-0.2288,0.1303,48.17,16.8063,15.866,14.9257,0.1185
2024-09-24,002837,15.86,16.72,16.74,15.82,137360,295089922.31,5.8,5.49,0.87,2.14,16.137999999999998,15.903,15.947904450589567,16.026633601477716,-0.0787,-0.1988,0.2401,58.02,16.9139,15.903,14.8921,0.1271
2024-09-25,002837,16.79,16.55,17.25,16.54,142812,316317113.19,4.25,-1.02,-0.17,2.22,16.238,15.9325,16.04053453511425,16.065401482849737,-0.0249,-0.164,0.2782,55.79,16.9821,15.9325,14.8829,0.1318
2024-09-26,002837,16.63,17.12,17.12,16.48,114182,252024202.8,3.87,3.44,0.57,1.78,16.438,16.0025,16.206606145096675,16.143519891527536,0.0631,-0.1186,0.3633,61.18,17.1665,16.0025,14.8385,0.1455
2024-09-27,002837,17.28,18.2,18.69,17.28,165314,386844376.64,8.24,6.31,1.08,2.57,16.888,16.121,16.513282122774108,16.295851751414386,0.2174,-0.0514,0.5376,68.91,17.6239,16.121,14.6181,0.1865
2024-09-30,002837,19.0,19.86,20.0,18.69,268015,683964345.01,7.2,9.12,1.66,4.15,17.69,16.312,17.028161796193476,16.559862732791096,0.4683,0.0526,0.8315,76.62,18.5273,16.312,14.0967,0.2716
2024-10-08,002837,21.86,21.85,21.86,20.54,318145,892379469.69,6.65,10.02,1.99,4.93,18.716,16.5755,17.769983058317557,16.951724752584347,0.8183,0.2057,1.2251,82.29,19.8541,16.5755,13.2969,0.3956
2024-10-09,002837,20.83,20.06,21.63,20.06,256971,704333966.56,7.19,-8.19,-1.79,3.98,19.418,16.747000000000003,18.122293357037933,17.181967363504025,0.9403,0.3526,1.1754,66.64,20.3608,16.747,13.1332,0.4316
2024-10-10,002837,20.48,20.05,21.23,20.05,201313,544129684.77,5.88,-0.05,-0.01,3.12,20.003999999999998,16.907,18.418863609801328,17.39441422546669,1.0244,0.487,1.0749,66.56,20.7976,16.907,13.0164,0.4602
2024-10-11,002837,20.06,19.62,20.32,19.18,165092,426678316.54,5.69,-2.14,-0.43,2.56,20.288,17.088,18.603653823678044,17.559272430987676,1.0444,0.5985,0.8918,63.21,21.127,17.088,13.049,0.4727
2024-10-14,002837,19.65,20.45,20.5,19.38,155644,408517565.52,5.71,4.23,0.83,2.41,20.406,17.314999999999998,18.88770708157373,17.773400399062663,1.1143,0.7016,0.8253,66.7,21.5683,17.315,13.0617,0.4913
2024-10-15,002837,20.52,20.18,20.99,20.0,153413,411563031.97,4.84,-1.32,-0.27,2.38,20.072,17.553,19.086521376716234,17.951667036169134,1.1349,0.7883,0.6931,64.56,21.8874,17.553,13.2186,0.4939
2024-10-16,002837,19.69,19.94,20.25,19.69,89464,233697000.76,2.78,-1.19,-0.24,1.39,20.048000000000002,17.807499999999997,19.21782578029835,18.098950959415863,1.1189,0.8544,0.529,62.63,22.0744,17.8075,13.5406,0.4792
2024-10-17,002837,20.14,20.31,20.76,19.85,167204,445539810.66,4.56,1.86,0.37,2.59,20.1,18.0585,19.385852583329374,18.262732369829504,1.1231,0.9081,0.43,64.39,22.294,18.0585,13.823,0.4691
2024-10-18,002837,22.35,22.35,22.35,22.35,105276,308036785.98,0.0,10.04,2.04,1.63,20.646,18.398,19.84187526281716,18.56549293502732,1.2764,0.9818,0.5892,72.18,22.8604,18.398,13.9356,0.4851
2024-10-21,002837,24.61,24.61,24.61,24.2,285447,918661757.54,1.83,10.11,2.26,4.42,21.478,18.8595,20.575432914691447,19.01323419909937,1.5622,1.0979,0.9287,77.94,23.8552,18.8595,13.8638,0.5298
2024-10-22,002837,25.05,24.06,25.38,23.13,807377,2569958913.02,9.14,-2.23,-0.55,12.51,22.254,19.295,21.11152015858507,19.387068702869783,1.7245,1.2232,1.0025,73.93,24.505,19.295,14.085,0.54
2024-10-23,002837,23.75,23.99,25.04,23.68,432551,1374821803.39,5.65,-0.29,-0.07,6.7,23.064,19.692,21.55436321111044,19.72802657673128,1.8263,1.3438,0.965,73.41,25.0601,19.692,14.3239,0.5452
2024-10-24,002837,23.72,24.15,24.43,22.83,332092,1028654636.5,6.67,0.67,0.16,5.15,23.832,20.0935,21.95369194786268,20.055580163640073,1.8981,1.4547,0.8869,73.86,25.5336,20.0935,14.6534,0.5415
2024-10-25,002837,24.59,24.23,25.15,23.62,439916,1404104936.92,6.34,0.33,0.08,6.82,24.208,20.5075,22.30389318665304,20.364796447814882,1.9391,1.5516,0.7751,74.1,25.8831,20.5075,15.1319,0.5243
2024-10-28,002837,24.2,24.23,24.85,23.74,276021,873281867.78,4.58,0.0,0.0,4.28,24.131999999999998,20.926499999999997,22.60021731178334,20.651107822050815,1.9491,1.6311,0.6361,74.1,26.0868,20.9265,15.7662,0.4932
2024-10-29,002837,24.13,24.88,26.3,23.64,446899,1456790165.65,10.98,2.68,0.65,6.92,24.296,21.3345,22.95095310997052,20.964359094491492,1.9866,1.7022,0.5688,76.13,26.3891,21.3345,16.2799,0.4738
2024-10-30,002837,24.53,25.31,25.58,24.5,345245,1132669536.3,4.34,1.73,0.43,5.35,24.56,21.7725,23.313883400744288,21.286258420825455,2.0276,1.7673,0.5207,77.39,26.6062,21.7725,16.9388,0.444
2024-10-31,002837,25.32,24.78,25.56,24.64,349978,1145341296.61,3.63,-2.09,-0.53,5.42,24.686,22.1555,23.53943980062978,21.545054093356903,1.9944,1.8127,0.3634,72.31,26.6564,22.1555,17.6546,0.4063
2024-11-01,002837,24.28,23.85,24.61,23.38,322679,1008918534.66,4.96,-3.75,-0.93,5.0,24.61,22.438,23.587218292840582,21.715790827182317,1.8714,1.8244,0.094,64.33,26.6074,22.438,18.2686,0.3716
2024-11-04,002837,24.0,24.62,25.02,23.96,248304,798840778.77,4.44,3.23,0.77,3.85,24.688,22.676,23.746107786249723,21.93091743257622,1.8152,1.8226,-0.0148,67.52,26.7724,22.676,18.5796,0.3613
2024-11-05,002837,24.92,25.91,26.8,24.85,480071,1620773332.82,7.92,5.24,1.29,7.44,24.894,22.878999999999998,24.079014280672844,22.225664289422426,1.8533,1.8287,0.0492,72.04,27.1884,22.879,18.5696,0.3767
2024-11-06,002837,26.17,25.15,26.7,24.82,382892,1289843979.95,7.26,-2.93,-0.76,5.93,24.862000000000002,23.133499999999998,24.243781314415482,22.44228174946521,1.8015,1.8233,-0.0436,66.2,27.347,23.1335,18.92,0.3643
2024-11-07,002837,24.69,25.21,25.44,24.69,221585,727328894.32,2.98,0.24,0.06,3.43,24.948,23.3915,24.392430342966946,22.64729791617149,1.7451,1.8077,-0.1251,66.43,27.4471,23.3915,19.3359,0.3468
2024-11-08,002837,25.75,27.14,27.52,25.49,405276,1418402774.24,8.05,7.66,1.93,6.28,25.606,23.767500000000002,24.815133367125878,22.98009066312175,1.835,1.8131,0.0438,72.87,27.7485,23.7675,19.7865,0.335
2024-11-11,002837,26.76,28.78,28.9,26.52,399734,1463778959.31,8.77,6.04,1.64,6.19,26.438,24.184,25.42511284910651,23.409713576964585,2.0154,1.8536,0.3236,76.92,28.424,24.184,19.944,0.3506
2024-11-12,002837,28.31,27.87,29.27,27.48,327619,1206092759.27,6.22,-3.16,-0.91,5.08,26.830000000000002,24.5685,25.801249333859356,23.740105163856096,2.0611,1.8951,0.3321,70.62,28.6792,24.5685,20.4578,0.3346
2024-11-13,002837,27.75,28.11,28.31,27.38,254632,926904845.39,3.34,0.86,0.24,3.95,27.422000000000004,24.977,26.15644174403484,24.063801077644534,2.0926,1.9346,0.3161,71.29,28.7788,24.977,21.1752,0.3044
2024-11-14,002837,28.31,26.76,28.54,26.62,250484,899364902.83,6.83,-4.8,-1.35,3.88,27.732,25.299500000000002,26.249296860337175,24.26351951633753,1.9858,1.9448,0.0819,62.66,28.5116,25.2995,22.0874,0.2539
2024-11-15,002837,26.72,25.35,27.25,25.24,254566,868572722.35,7.51,-5.27,-1.41,3.94,27.374000000000002,25.4495,26.110943497208382,24.34399955216438,1.7669,1.9093,-0.2846,55.15,28.3629,25.4495,22.5361,0.229
2024-11-18,002837,25.82,24.99,26.76,24.55,292623,974559787.86,8.72,-1.42,-0.36,4.53,26.616000000000003,25.4685,25.938490651484013,24.39185143718924,1.5466,1.8367,-0.5802,53.39,28.3647,25.4685,22.5723,0.2274
2024-11-19,002837,24.85,25.63,25.73,24.63,193417,637996266.08,4.4,2.56,0.64,3.0,26.168,25.547,25.891030551255703,24.48356614554559,1.4075,1.7509,-0.6868,56.07,28.3704,25.547,22.7236,0.221
2024-11-20,002837,27.46,27.72,28.21,27.12,539662,1962131613.28,4.25,8.15,2.09,8.35,26.089999999999996,25.733500000000003,26.172410466447133,24.72330198661629,1.4491,1.6905,-0.4828,63.47,28.6131,25.7335,22.8539,0.2238
2024-11-21,002837,26.77,27.62,27.72,26.21,353623,1253254545.86,5.45,-0.36,-0.1,5.47,26.262,25.907,26.39511654853219,24.937872209829894,1.4572,1.6439,-0.3733,62.92,28.8022,25.907,23.0118,0.2235
2024-11-22,002837,28.18,28.42,29.78,27.63,415907,1569314424.07,7.78,2.9,0.8,6.43,26.875999999999998,26.116499999999995,26.706637079527237,25.195807601694348,1.5108,1.6173,-0.2129,65.48,29.101,26.1165,23.132,0.2286
2024-11-25,002837,28.38,26.72,28.88,26.07,352279,1248387526.05,9.89,-5.98,-1.7,5.45,27.221999999999998,26.241000000000003,26.70869291344612,25.308710742309582,1.4,1.5738,-0.3476,56.55,29.1056,26.241,23.3764,0.2183
2024-11-26,002837,26.22,26.37,26.75,25.92,166998,575849095.17,3.11,-1.31,-0.35,2.58,27.369999999999997,26.315500000000004,26.656586311377488,25.38732476139776,1.2693,1.5129,-0.4873,54.89,29.1114,26.3155,23.5196,0.2125
2024-11-27,002837,26.18,28.77,28.98,25.7,339751,1223220036.97,12.44,9.1,2.4,5.25,27.580000000000002,26.4885,26.981726878857877,25.63789329759052,1.3438,1.4791,-0.2705,62.93,29.438,26.4885,23.539,0.2227
2024-11-28,002837,28.46,28.08,28.92,28.0,195062,723359023.77,3.2,-2.4,-0.69,3.02,27.671999999999997,26.653499999999998,27.150691974418205,25.818790090361592,1.3319,1.4496,-0.2355,59.64,29.5713,26.6535,23.7357,0.2189
2024-11-29,002837,27.98,28.56,29.15,27.96,204765,764476717.3,4.24,1.71,0.48,3.17,27.7,26.889,27.367508593738478,26.021842676260732,1.3457,1.4289,-0.1664,61.16,29.6179,26.889,24.1601,0.203
2024-12-02,002837,28.33,27.97,28.71,27.76,237345,874598883.34,3.33,-2.07,-0.59,3.67,27.95,27.0565,27.460199579317173,26.166150626167344,1.294,1.4019,-0.2157,58.25,29.6136,27.0565,24.4994,0.189
2024-12-03,002837,27.88,27.46,28.15,27.15,191127,687014433.09,3.58,-1.82,-0.51,2.96,28.168,27.134000000000004,27.46016887480684,26.26199132052532,1.1982,1.3611,-0.3259,55.79,29.6408,27.134,24.6272,0.1848
2024-12-04,002837,27.78,27.66,28.29,27.23,173411,628374523.77,3.86,0.73,0.2,2.68,27.945999999999998,27.259499999999996,27.490912124836555,26.365547519004924,1.1254,1.314,-0.3773,56.56,29.6024,27.2595,24.9166,0.1719
2024-12-05,002837,27.39,27.57,27.81,26.9,184324,659710307.98,3.29,-0.33,-0.09,2.85,27.844,27.377500000000005,27.503079490246314,26.454766221300854,1.0483,1.2609,-0.4251,56.08,29.5253,27.3775,25.2297,0.1569
